timestamps,TP9,AF7,AF8,TP10,Right AUX
1746583655.173,-1000.000,-237.793,-100.586,-1000.000,0.000
1746583655.177,460.449,43.457,-19.043,546.387,0.000
1746583655.181,-855.469,189.941,19.043,-868.164,0.000
1746583655.185,-273.926,-39.062,-45.898,-339.844,0.000
1746583655.189,-1000.000,-221.191,-112.305,-1000.000,0.000
1746583655.192,-299.316,-67.871,-53.711,-91.797,0.000
1746583655.196,-917.480,159.180,36.133,-859.375,0.000
1746583655.200,574.707,30.762,-28.809,459.961,0.000
1746583655.204,-1000.000,-211.914,-120.605,-1000.000,0.000
1746583655.208,-868.164,-104.980,-61.523,-790.527,0.000
1746583655.212,796.875,162.598,44.434,862.305,0.000
1746583655.216,989.258,113.770,23.926,953.613,0.000
1746583655.220,-714.355,-179.688,-107.422,-738.281,0.000
1746583655.224,-1000.000,-205.566,-121.094,-1000.000,0.000
1746583655.228,677.246,104.980,11.719,680.176,0.000
1746583655.232,-979.492,183.594,46.387,-989.746,0.000
1746583655.235,-621.582,-108.887,-65.918,-665.039,0.000
1746583655.239,-1000.000,-240.234,-116.699,-1000.000,0.000
1746583655.243,301.270,6.836,-12.695,406.250,0.000
1746583655.247,-832.031,210.449,64.453,-842.773,0.000
1746583655.251,-111.816,-26.855,-34.180,-216.309,0.000
1746583655.255,-1000.000,-246.582,-123.535,-1000.000,0.000
1746583655.259,-524.414,-64.453,-52.246,-325.684,0.000
1746583655.263,-998.535,183.105,34.668,-925.781,0.000
1746583655.267,715.332,58.105,-14.160,628.418,0.000
1746583655.271,-947.754,-214.355,-118.652,-985.352,0.000
1746583655.274,-966.797,-135.742,-81.543,-898.438,0.000
1746583655.278,709.961,176.270,42.480,777.832,0.000
1746583655.282,-990.234,147.461,27.344,996.582,0.000
1746583655.286,-705.078,-173.828,-83.496,-711.914,0.000
1746583655.290,-1000.000,-208.008,-99.121,-1000.000,0.000
1746583655.294,635.742,77.148,-13.184,673.828,0.000
1746583655.298,-939.453,160.156,25.391,-966.797,0.000
1746583655.302,-534.180,-104.004,-66.406,-602.539,0.000
1746583655.306,-1000.000,-226.074,-133.789,-1000.000,0.000
1746583655.310,180.664,10.742,-43.457,295.410,0.000
1746583655.314,-825.684,209.473,59.082,-827.637,0.000
1746583655.317,64.941,-3.418,-20.020,-66.895,0.000
1746583655.321,-1000.000,-249.512,-117.676,-1000.000,0.000
1746583655.325,-691.895,-93.750,-70.801,-570.312,0.000
1746583655.329,912.598,183.105,12.695,975.098,0.000
1746583655.333,828.125,96.680,-5.371,770.508,0.000
1746583655.337,-871.094,-189.941,-99.609,-900.391,0.000
1746583655.341,-1000.000,-176.270,-100.586,-1000.000,0.000
1746583655.345,673.340,115.234,8.301,679.688,0.000
1746583655.349,-990.723,133.301,23.926,-985.352,0.000
1746583655.353,-691.895,-157.227,-83.984,-704.102,0.000
1746583655.357,-1000.000,-208.496,-101.562,-1000.000,0.000
1746583655.360,535.156,78.125,6.836,614.258,0.000
1746583655.364,-895.020,205.566,49.805,-917.969,0.000
1746583655.368,-402.344,-70.312,-62.012,-478.027,0.000
1746583655.372,-1000.000,-227.539,-121.582,-1000.000,0.000
1746583655.376,-116.211,-21.484,-29.785,81.055,0.000
1746583655.380,-871.582,189.941,50.293,-833.496,0.000
1746583655.384,339.355,41.504,-36.621,201.172,0.000
1746583655.388,-1000.000,-209.961,-143.066,-1000.000,0.000
1746583655.392,-807.617,-114.746,-74.707,-732.910,0.000
1746583655.396,833.496,150.879,27.344,888.184,0.000
1746583655.400,922.852,99.121,3.418,879.395,0.000
1746583655.403,-792.969,-171.875,-76.172,-823.242,0.000
1746583655.407,-1000.000,-149.902,-74.707,-1000.000,0.000
1746583655.411,680.664,132.324,11.719,677.246,0.000
1746583655.415,-998.047,187.012,28.809,-990.234,0.000
1746583655.419,-676.270,-119.141,-69.824,-691.406,0.000
1746583655.423,-1000.000,-249.023,-111.328,-1000.000,0.000
1746583655.427,417.480,1.465,-25.879,512.207,0.000
1746583655.431,-851.074,178.223,35.645,-866.211,0.000
1746583655.435,-267.578,-35.645,-45.898,-335.938,0.000
1746583655.439,-1000.000,-234.863,-122.070,-1000.000,0.000
1746583655.442,-296.875,-38.086,-34.668,-116.699,0.000
1746583655.446,-916.016,208.008,58.594,-865.234,0.000
1746583655.450,602.051,36.133,3.418,485.840,0.000
1746583655.454,-991.699,-226.562,-92.773,-1000.000,0.000
1746583655.458,-930.176,-147.461,-64.941,-858.887,0.000
1746583655.462,733.887,128.418,34.668,799.316,0.000
1746583655.466,-992.188,111.328,26.855,975.586,0.000
1746583655.470,-708.496,-204.590,-93.262,-732.910,0.000
1746583655.474,-1000.000,-235.352,-105.469,-1000.000,0.000
1746583655.478,678.711,90.332,22.949,682.617,0.000
1746583655.482,-983.887,208.496,41.016,-995.117,0.000
1746583655.485,-618.164,-82.031,-91.309,-660.645,0.000
1746583655.489,-1000.000,-225.586,-138.184,-1000.000,0.000
1746583655.493,263.184,10.254,-26.855,361.328,0.000
1746583655.497,-831.543,175.781,46.875,-841.309,0.000
1746583655.501,-81.055,-37.109,-51.758,-183.594,0.000
1746583655.505,-1000.000,-244.629,-124.512,-1000.000,0.000
1746583655.509,-581.055,-82.520,-48.828,-430.664,0.000
1746583655.513,975.098,197.266,42.480,-965.332,0.000
1746583655.517,747.559,87.402,5.371,670.410,0.000
1746583655.521,-920.898,-220.215,-89.844,-958.008,0.000
1746583655.525,-1000.000,-161.621,-71.777,-966.309,0.000
1746583655.528,667.969,143.066,19.531,703.613,0.000
1746583655.532,-984.863,158.691,0.977,-990.234,0.000
1746583655.536,-703.125,-142.578,-105.957,-715.820,0.000
1746583655.540,-1000.000,-203.125,-114.746,-1000.000,0.000
1746583655.544,611.328,72.266,-9.277,668.457,0.000
1746583655.548,-927.734,179.688,33.691,-956.055,0.000
1746583655.552,-492.676,-90.332,-65.430,-564.453,0.000
1746583655.556,-1000.000,-236.328,-123.047,-1000.000,0.000
1746583655.560,64.941,-13.184,-22.461,214.844,0.000
1746583655.564,-841.309,203.613,65.918,-828.125,0.000
1746583655.567,141.113,7.324,-27.344,16.602,0.000
1746583655.571,-1000.000,-236.816,-129.395,-1000.000,0.000
1746583655.575,-724.121,-97.656,-73.730,-631.836,0.000
1746583655.579,885.742,160.156,39.062,944.824,0.000
1746583655.583,874.512,83.008,4.395,804.199,0.000
1746583655.587,-830.566,-188.965,-106.934,-881.348,0.000
1746583655.591,-1000.000,-180.176,-107.910,-1000.000,0.000
1746583655.595,675.781,121.582,2.441,676.758,0.000
1746583655.599,-990.723,185.059,34.668,-985.352,0.000
1746583655.603,-691.406,-120.117,-73.730,-704.102,0.000
1746583655.607,-1000.000,-229.492,-109.375,-1000.000,0.000
1746583655.610,523.926,34.668,-11.230,603.516,0.000
1746583655.614,-887.207,154.785,51.758,-907.715,0.000
1746583655.618,-366.211,-89.355,-50.293,-429.688,0.000
1746583655.622,-1000.000,-233.398,-135.742,-1000.000,0.000
1746583655.626,-216.797,-39.062,-65.918,-46.875,0.000
1746583655.630,-897.949,185.059,28.809,-858.887,0.000
1746583655.634,388.672,28.809,-14.160,275.391,0.000
1746583655.638,-1000.000,-249.512,-123.047,-1000.000,0.000
1746583655.642,-840.820,-125.488,-97.168,-768.066,0.000
1746583655.646,794.922,166.016,34.180,862.305,0.000
1746583655.650,960.938,80.078,30.762,904.785,0.000
1746583655.653,-755.371,-210.449,-83.008,-804.199,0.000
1746583655.657,-1000.000,-158.691,-77.148,-1000.000,0.000
1746583655.661,683.105,134.766,0.488,679.199,0.000
1746583655.665,999.023,151.855,0.488,-994.629,0.000
1746583655.669,-668.457,-134.277,-74.707,-681.641,0.000
1746583655.673,-1000.000,-226.074,-100.586,-1000.000,0.000
1746583655.677,372.559,15.625,-4.883,459.473,0.000
1746583655.681,-851.562,180.176,50.781,-863.770,0.000
1746583655.685,-256.836,-68.359,-44.922,-317.871,0.000
1746583655.689,-1000.000,-274.902,-123.047,-1000.000,0.000
1746583655.693,-368.164,-72.754,-47.363,-208.496,0.000
1746583655.696,-948.242,205.566,43.945,-893.066,0.000
1746583655.700,684.570,85.449,-10.742,581.055,0.000
1746583655.704,-947.754,-205.078,-117.676,-999.512,0.000
1746583655.708,-954.590,-161.621,-90.332,-881.348,0.000
1746583655.712,725.098,124.512,14.160,793.457,0.000
1746583655.716,-990.723,119.629,3.906,982.422,0.000
1746583655.720,-709.473,-152.832,-94.727,-726.074,0.000
1746583655.724,-1000.000,-200.195,-104.492,-1000.000,0.000
1746583655.728,672.363,83.496,8.789,676.758,0.000
1746583655.732,-964.844,193.359,59.570,-976.562,0.000
1746583655.735,-590.820,-95.215,-59.570,-634.277,0.000
1746583655.739,-1000.000,-254.395,-120.605,-1000.000,0.000
1746583655.743,262.207,-22.461,-36.621,357.422,0.000
1746583655.747,-823.730,201.660,25.391,-829.102,0.000
1746583655.751,-20.996,-7.324,-58.105,-113.770,0.000
1746583655.755,-1000.000,-273.926,-131.836,-1000.000,0.000
1746583655.759,-604.492,-115.723,-58.594,-451.172,0.000
1746583655.763,959.473,183.105,23.926,-976.074,0.000
1746583655.767,805.176,72.754,-22.461,742.676,0.000
1746583655.771,-879.395,-216.309,-94.727,-919.434,0.000
1746583655.775,-1000.000,-149.414,-47.852,-944.336,0.000
1746583655.778,693.359,142.090,41.504,750.488,0.000
1746583655.782,-987.793,105.469,16.113,-994.629,0.000
1746583655.786,-706.055,-214.844,-100.586,-710.449,0.000
1746583655.790,-1000.000,-228.516,-102.539,-1000.000,0.000
1746583655.794,617.188,66.406,0.488,660.156,0.000
1746583655.798,-911.133,184.570,21.484,-928.223,0.000
1746583655.802,-456.055,-78.613,-78.125,-516.602,0.000
1746583655.806,-1000.000,-249.512,-118.164,-1000.000,0.000
1746583655.810,50.293,-41.992,-18.066,202.148,0.000
1746583655.814,-832.031,178.711,52.734,-812.012,0.000
1746583655.818,294.922,5.859,-33.203,161.621,0.000
1746583655.821,-1000.000,-253.906,-111.816,-1000.000,0.000
1746583655.825,-728.516,-128.418,-48.340,-621.094,0.000
1746583655.829,906.738,158.203,34.668,962.891,0.000
1746583655.833,886.230,69.824,-11.719,836.914,0.000
1746583655.837,-808.594,-206.543,-110.840,-841.309,0.000
1746583655.841,-1000.000,-153.320,-89.355,-1000.000,0.000
1746583655.845,677.246,151.855,18.066,689.941,0.000
1746583655.849,-991.699,158.203,45.410,-987.305,0.000
1746583655.853,-688.477,-171.387,-62.012,-703.613,0.000
1746583655.857,-1000.000,-229.004,-114.258,-1000.000,0.000
1746583655.860,506.836,49.316,-9.766,593.262,0.000
1746583655.864,-882.324,148.926,53.711,-895.020,0.000
1746583655.868,-354.004,-91.797,-62.012,-404.785,0.000
1746583655.872,-1000.000,-250.977,-146.973,-1000.000,0.000
1746583655.876,-242.188,-72.754,-53.223,-56.152,0.000
1746583655.880,-903.809,154.297,54.199,-854.492,0.000
1746583655.884,524.414,36.621,-17.090,394.043,0.000
1746583655.888,-1000.000,-200.195,-104.004,-1000.000,0.000
1746583655.892,-848.145,-108.398,-53.223,-776.367,0.000
1746583655.896,817.871,160.156,27.832,875.000,0.000
1746583655.900,959.961,84.473,-17.578,915.039,0.000
1746583655.903,-747.559,-231.445,-141.113,-785.156,0.000
1746583655.907,-1000.000,-226.562,-109.375,-1000.000,0.000
1746583655.911,682.129,96.680,28.320,680.176,0.000
1746583655.915,-999.023,170.410,42.480,-995.117,0.000
1746583655.919,-664.062,-120.605,-68.359,-680.664,0.000
1746583655.923,-1000.000,-242.188,-113.770,-1000.000,0.000
1746583655.927,357.422,-7.812,-23.438,441.895,0.000
1746583655.931,-840.820,173.828,30.762,-852.051,0.000
1746583655.935,-172.363,-37.109,-56.641,-267.090,0.000
1746583655.939,-1000.000,-245.117,-126.953,-1000.000,0.000
1746583655.943,-492.676,-91.797,-62.988,-295.898,0.000
1746583655.946,-990.723,176.758,28.809,-920.410,0.000
1746583655.950,707.520,87.891,0.000,618.164,0.000
1746583655.954,-945.801,-201.660,-99.609,-986.816,0.000
1746583655.958,-976.074,-163.086,-73.730,-901.367,0.000
1746583655.962,696.777,127.441,37.109,774.902,0.000
1746583655.966,-985.840,117.676,18.555,993.652,0.000
1746583655.970,-710.449,-193.359,-91.797,-717.285,0.000
1746583655.974,-1000.000,-213.867,-86.426,-1000.000,0.000
1746583655.978,672.363,107.422,2.930,676.270,0.000
1746583655.982,-965.332,185.059,9.277,-974.121,0.000
1746583655.985,-577.637,-126.465,-83.984,-617.188,0.000
1746583655.989,-1000.000,-279.297,-120.605,-1000.000,0.000
1746583655.993,189.941,-28.809,-20.508,298.828,0.000
1746583655.997,-819.336,200.684,62.988,-817.383,0.000
1746583656.001,108.398,9.277,-13.672,-14.648,0.000
1746583656.005,-1000.000,-238.281,-124.512,-1000.000,0.000
1746583656.009,-624.512,-90.820,-78.613,-474.121,0.000
1746583656.013,973.145,197.266,40.527,-968.262,0.000
1746583656.017,804.199,87.402,-2.441,752.441,0.000
1746583656.021,-866.211,-228.516,-131.348,-895.508,0.000
1746583656.025,-820.312,-153.809,-72.754,-778.809,0.000
1746583656.028,752.441,164.551,58.105,796.387,0.000
1746583656.032,979.004,164.551,24.902,976.074,0.000
1746583656.036,-684.082,-172.363,-104.492,-691.895,0.000
1746583656.040,-1000.000,-250.977,-125.488,-1000.000,0.000
1746583656.044,584.961,58.594,-3.906,642.090,0.000
1746583656.048,-902.832,187.988,63.965,-923.828,0.000
1746583656.052,-452.637,-96.191,-50.293,-513.672,0.000
1746583656.056,-1000.000,-250.488,-142.578,-1000.000,0.000
1746583656.060,69.824,4.883,-40.527,203.125,0.000
1746583656.064,-825.684,216.797,57.617,-809.570,0.000
1746583656.068,333.496,4.395,-21.484,216.797,0.000
1746583656.071,-1000.000,-250.000,-99.609,-1000.000,0.000
1746583656.075,-752.930,-129.883,-36.133,-668.457,0.000
1746583656.079,898.438,134.277,51.270,948.242,0.000
1746583656.083,877.930,55.664,-0.488,829.102,0.000
1746583656.087,-821.777,-226.562,-118.164,-853.516,0.000
1746583656.091,-1000.000,-206.543,-107.910,-1000.000,0.000
1746583656.095,679.199,84.473,23.438,675.293,0.000
1746583656.099,-999.023,144.531,41.992,-991.211,0.000
1746583656.103,-674.316,-138.672,-69.824,-688.965,0.000
1746583656.107,-1000.000,-229.004,-106.934,-1000.000,0.000
1746583656.111,411.621,39.551,-20.996,509.277,0.000
1746583656.114,-853.516,184.082,46.387,-873.535,0.000
1746583656.118,-297.852,-53.711,-37.109,-372.559,0.000
1746583656.122,-1000.000,-236.816,-115.234,-1000.000,0.000
1746583656.126,-192.383,-36.621,-45.898,-49.805,0.000
1746583656.130,-883.789,195.312,38.574,-851.074,0.000
1746583656.134,526.855,19.043,-23.926,410.645,0.000
1746583656.138,-1000.000,-259.766,-118.652,-1000.000,0.000
1746583656.142,-896.973,-166.016,-73.242,-823.242,0.000
1746583656.146,767.578,163.574,41.992,833.008,0.000
1746583656.150,979.004,122.070,15.625,935.059,0.000
1746583656.153,-738.770,-216.309,-122.070,-775.391,0.000
1746583656.157,-1000.000,-221.680,-108.398,-1000.000,0.000
1746583656.161,679.688,96.191,32.715,681.152,0.000
1746583656.165,-989.746,180.664,54.199,-997.559,0.000
1746583656.169,-642.578,-122.070,-67.383,-676.758,0.000
1746583656.173,-1000.000,-257.812,-101.562,-1000.000,0.000
1746583656.177,324.219,-3.906,12.207,413.086,0.000
1746583656.181,-835.938,176.758,68.848,-847.656,0.000
1746583656.185,-133.789,-56.152,-28.320,-237.305,0.000
1746583656.189,-1000.000,-263.672,-116.699,-1000.000,0.000
1746583656.193,-527.344,-78.125,-54.199,-340.332,0.000
1746583656.196,997.559,182.617,54.199,-933.105,0.000
1746583656.200,717.773,47.852,13.672,630.371,0.000
1746583656.204,-941.406,-246.094,-107.422,-979.492,0.000
1746583656.208,-983.887,-199.707,-92.285,-923.828,0.000
1746583656.212,687.988,124.023,30.762,748.047,0.000
1746583656.216,-985.840,145.508,38.574,-996.582,0.000
1746583656.220,-708.008,-182.129,-81.055,-711.914,0.000
1746583656.224,-1000.000,-254.395,-97.656,-1000.000,0.000
1746583656.228,653.320,62.500,16.113,676.270,0.000
1746583656.232,-954.590,206.055,47.363,-973.145,0.000
1746583656.236,-553.711,-77.637,-64.941,-609.375,0.000
1746583656.239,-1000.000,-256.836,-97.656,-1000.000,0.000
1746583656.243,155.762,-10.742,16.113,278.320,0.000
1746583656.247,-826.172,202.637,69.824,-822.266,0.000
1746583656.251,110.840,-27.344,-24.414,-17.090,0.000
1746583656.255,-1000.000,-268.066,-117.676,-1000.000,0.000
1746583656.259,-688.965,-97.168,-62.500,-568.848,0.000
1746583656.263,921.387,177.246,50.293,981.934,0.000
1746583656.267,828.613,69.824,10.254,775.391,0.000
1746583656.271,-867.676,-235.352,-115.234,-895.020,0.000
1746583656.275,-1000.000,-189.453,-102.539,-1000.000,0.000
1746583656.278,673.828,117.188,25.391,686.523,0.000
1746583656.282,-989.746,122.559,47.363,-986.816,0.000
1746583656.286,-693.848,-164.551,-62.012,-704.102,0.000
1746583656.290,-1000.000,-220.215,-90.820,-1000.000,0.000
1746583656.294,538.086,57.617,0.488,607.910,0.000
1746583656.298,-882.812,180.176,32.227,-906.738,0.000
1746583656.302,-390.625,-77.148,-80.566,-461.426,0.000
1746583656.306,-1000.000,-258.301,-149.414,-1000.000,0.000
1746583656.310,-40.527,-41.992,-37.598,105.469,0.000
1746583656.314,-848.633,210.938,58.105,-825.684,0.000
1746583656.318,360.352,0.488,-3.906,236.328,0.000
1746583656.321,-1000.000,-270.996,-86.426,-1000.000,0.000
1746583656.325,-813.477,-132.324,-49.316,-742.188,0.000
1746583656.329,840.332,156.738,50.293,892.090,0.000
1746583656.333,909.668,82.520,7.324,866.699,0.000
1746583656.337,-806.152,-215.332,-95.703,-836.426,0.000
1746583656.341,-1000.000,-198.242,-87.891,-1000.000,0.000
1746583656.345,678.711,97.656,-1.465,676.270,0.000
1746583656.349,-994.629,170.898,20.508,-989.258,0.000
1746583656.353,-683.105,-114.746,-79.102,-692.871,0.000
1746583656.357,-1000.000,-226.074,-125.977,-1000.000,0.000
1746583656.361,460.938,50.293,-21.484,527.832,0.000
1746583656.364,-864.258,177.734,43.457,-879.883,0.000
1746583656.368,-287.598,-99.609,-57.617,-352.539,0.000
1746583656.372,-1000.000,-299.316,-119.141,-1000.000,0.000
1746583656.376,-361.816,-89.844,-37.598,-190.918,0.000
1746583656.380,-940.430,203.613,58.105,-888.184,0.000
1746583656.384,612.793,59.570,-8.789,518.066,0.000
1746583656.388,-1000.000,-230.469,-134.766,-1000.000,0.000
1746583656.392,-899.414,-133.301,-87.402,-831.543,0.000
1746583656.396,767.578,154.785,41.016,829.590,0.000
1746583656.400,-998.535,101.562,17.090,971.680,0.000
1746583656.404,-708.008,-203.613,-94.727,-728.027,0.000
1746583656.407,-1000.000,-231.445,-84.961,-1000.000,0.000
1746583656.411,670.410,76.660,30.762,674.316,0.000
1746583656.415,-958.984,152.344,37.109,-970.703,0.000
1746583656.419,-596.191,-112.793,-95.215,-639.160,0.000
1746583656.423,-1000.000,-223.145,-140.625,-1000.000,0.000
1746583656.427,313.477,12.207,-38.574,405.273,0.000
1746583656.431,-819.336,192.871,49.316,-825.195,0.000
1746583656.435,-34.668,-31.250,-13.672,-124.512,0.000
1746583656.439,-1000.000,-254.395,-109.375,-1000.000,0.000
1746583656.443,-508.301,-84.473,-42.480,-333.008,0.000
1746583656.446,-990.234,179.688,54.688,-924.805,0.000
1746583656.450,752.930,36.621,-16.113,692.871,0.000
1746583656.454,-899.902,-269.043,-121.094,-932.129,0.000
1746583656.458,-1000.000,-207.520,-88.379,-952.148,0.000
1746583656.462,678.223,121.582,7.812,734.375,0.000
1746583656.466,-982.910,139.160,2.930,-991.699,0.000
1746583656.470,-713.379,-184.082,-101.562,-710.449,0.000
1746583656.474,-1000.000,-227.539,-99.121,-1000.000,0.000
1746583656.478,656.250,85.938,23.438,663.086,0.000
1746583656.482,-923.340,190.918,39.551,-936.523,0.000
1746583656.486,-479.980,-98.145,-65.918,-537.598,0.000
1746583656.489,-1000.000,-281.250,-119.629,-1000.000,0.000
1746583656.493,92.773,-60.059,-31.250,242.676,0.000
1746583656.497,-833.496,182.617,65.430,-817.383,0.000
1746583656.501,151.367,-7.324,-24.902,51.270,0.000
1746583656.505,-1000.000,-251.465,-146.973,-1000.000,0.000
1746583656.509,-724.609,-110.352,-82.031,-643.066,0.000
1746583656.513,890.625,171.875,35.645,944.824,0.000
1746583656.517,864.258,82.031,0.977,804.688,0.000
1746583656.521,-839.844,-229.980,-99.609,-882.812,0.000
1746583656.525,-1000.000,-199.707,-94.238,-1000.000,0.000
1746583656.529,674.316,123.535,11.719,680.664,0.000
1746583656.532,-987.793,182.617,43.945,-985.352,0.000
1746583656.536,-699.707,-141.602,-51.758,-706.055,0.000
1746583656.540,-1000.000,-222.656,-86.426,-1000.000,0.000
1746583656.544,565.430,86.914,-1.465,611.816,0.000
1746583656.548,-889.160,215.820,31.738,-904.785,0.000
1746583656.552,-371.094,-81.055,-95.703,-429.199,0.000
1746583656.556,-1000.000,-295.410,-170.898,-1000.000,0.000
1746583656.560,-170.410,-59.082,-67.871,-14.160,0.000
1746583656.564,-882.812,222.656,30.273,-849.609,0.000
1746583656.568,394.043,51.758,-34.668,283.691,0.000
